Density_Raw,source_file,initial_cells,time_step,x_coordinate,density_rolling_mean,density_gaussian
0.0014312,density_1D_filter_3_t5_refine4.dat,14000,5,0.02631578947368421,0.0013965857142857142,0.001435045978729434
0.0014172,density_1D_filter_3_t5_refine4.dat,14000,5,0.05263157894736842,0.001405257142857143,0.0014368129252127664
0.0014452,density_1D_filter_3_t5_refine4.dat,14000,5,0.07894736842105263,0.0014185714285714288,0.0014176561956799015
0.0014499,density_1D_filter_3_t5_refine4.dat,14000,5,0.10526315789473684,0.0013666285714285715,0.0013831650602032265
0.0012821,density_1D_filter_3_t5_refine4.dat,14000,5,0.13157894736842105,0.0013553142857142858,0.0013411341167161154
0.0012727,density_1D_filter_3_t5_refine4.dat,14000,5,0.15789473684210525,0.0013380000000000002,0.0013103460431128245
0.0012681,density_1D_filter_3_t5_refine4.dat,14000,5,0.18421052631578946,0.0013206857142857142,0.0013004589052092077
0.001352,density_1D_filter_3_t5_refine4.dat,14000,5,0.21052631578947367,0.0012753999999999999,0.0012992779066611081
0.001296,density_1D_filter_3_t5_refine4.dat,14000,5,0.23684210526315788,0.0012600714285714285,0.0012860900916108577
0.001324,density_1D_filter_3_t5_refine4.dat,14000,5,0.2631578947368421,0.0012334285714285715,0.0012513534147239138
0.0011329,density_1D_filter_3_t5_refine4.dat,14000,5,0.2894736842105263,0.0012147714285714287,0.001203589145198113
0.0011748,density_1D_filter_3_t5_refine4.dat,14000,5,0.3157894736842105,0.0011701428571428572,0.001158282984757659
0.0010862,density_1D_filter_3_t5_refine4.dat,14000,5,0.3421052631578947,0.00112486,0.0011200122037048111
0.0011375,density_1D_filter_3_t5_refine4.dat,14000,5,0.3684210526315789,0.0010516014285714287,0.0010778392678952844
0.0010396,density_1D_filter_3_t5_refine4.dat,14000,5,0.39473684210526316,0.00098433,0.0010152785705529758
0.00097902,density_1D_filter_3_t5_refine4.dat,14000,5,0.42105263157894735,0.0008877628571428572,0.0009230832315980392
0.00081119,density_1D_filter_3_t5_refine4.dat,14000,5,0.4473684210526315,0.0008071828571428571,0.0008070791550342262
0.000662,density_1D_filter_3_t5_refine4.dat,14000,5,0.47368421052631576,0.0007152785714285715,0.000688831473630305
0.00049883,density_1D_filter_3_t5_refine4.dat,14000,5,0.5,0.0006400242857142858,0.0005956435966277965
0.00052214,density_1D_filter_3_t5_refine4.dat,14000,5,0.5263157894736842,0.0005854128571428572,0.0005433121783711444
0.00049417,density_1D_filter_3_t5_refine4.dat,14000,5,0.5526315789473684,0.0005534442857142858,0.0005298668008522598
0.00051282,density_1D_filter_3_t5_refine4.dat,14000,5,0.5789473684210527,0.0005541114285714286,0.0005452290778842324
0.00059674,density_1D_filter_3_t5_refine4.dat,14000,5,0.6052631578947368,0.0006020642857142858,0.000580782288797847
0.00058741,density_1D_filter_3_t5_refine4.dat,14000,5,0.631578947368421,0.0006466871428571428,0.0006336834177365822
0.00066667,density_1D_filter_3_t5_refine4.dat,14000,5,0.6578947368421052,0.0007186157142857144,0.0007041470622401049
0.0008345,density_1D_filter_3_t5_refine4.dat,14000,5,0.6842105263157894,0.0007892128571428571,0.0007863066629430221
0.0008345,density_1D_filter_3_t5_refine4.dat,14000,5,0.7105263157894737,0.00085115,0.0008688977086921992
0.00099767,density_1D_filter_3_t5_refine4.dat,14000,5,0.7368421052631579,0.0009397342857142857,0.0009437888397632707
0.001007,density_1D_filter_3_t5_refine4.dat,14000,5,0.763157894736842,0.0010030100000000001,0.001009220225931248
0.0010303,density_1D_filter_3_t5_refine4.dat,14000,5,0.7894736842105263,0.0010576242857142858,0.0010670088258431293
0.0012075,density_1D_filter_3_t5_refine4.dat,14000,5,0.8157894736842105,0.001102252857142857,0.001114925173638543
0.0011096,density_1D_filter_3_t5_refine4.dat,14000,5,0.8421052631578947,0.0011282285714285716,0.00114827448819593
0.0012168,density_1D_filter_3_t5_refine4.dat,14000,5,0.8684210526315789,0.0011741857142857145,0.0011708217085613095
0.0011469,density_1D_filter_3_t5_refine4.dat,14000,5,0.894736842105263,0.0012094857142857143,0.0011979377969709233
0.0011795,density_1D_filter_3_t5_refine4.dat,14000,5,0.9210526315789473,0.001331357142857143,0.001253001206026898
0.0013287,density_1D_filter_3_t5_refine4.dat,14000,5,0.9473684210526315,0.0014172714285714285,0.0013574774487326736
0.0012774,density_1D_filter_3_t5_refine4.dat,14000,5,0.9736842105263157,0.0014898571428571428,0.0015061993152422483
0.0008951,density_1D_filter_3_t2_refine4.dat,14000,2,0.0,0.0006113871428571428,0.0006619992377441316
0.00074592,density_1D_filter_3_t2_refine4.dat,14000,2,0.02631578947368421,0.0006513471428571428,0.0007054535387479215
0.00068065,density_1D_filter_3_t2_refine4.dat,14000,2,0.05263157894736842,0.0006773214285714285,0.0007030663480842025
0.00067599,density_1D_filter_3_t2_refine4.dat,14000,2,0.07894736842105263,0.0006979671428571429,0.0006814814272291694
0.00067599,density_1D_filter_3_t2_refine4.dat,14000,2,0.10526315789473684,0.0006646671428571428,0.0006585446892608185
0.00062471,density_1D_filter_3_t2_refine4.dat,14000,2,0.13157894736842105,0.0006426885714285714,0.0006388474943044777
0.00058741,density_1D_filter_3_t2_refine4.dat,14000,2,0.15789473684210525,0.0006253728571428571,0.0006244573002906979
0.000662,density_1D_filter_3_t2_refine4.dat,14000,2,0.18421052631578946,0.0006113871428571428,0.0006129657413052168
0.00059207,density_1D_filter_3_t2_refine4.dat,14000,2,0.21052631578947367,0.0006013971428571428,0.0005997291278679811
0.00055944,density_1D_filter_3_t2_refine4.dat,14000,2,0.23684210526315788,0.0005874114285714286,0.0005860390654345054
0.00057809,density_1D_filter_3_t2_refine4.dat,14000,2,0.2631578947368421,0.0005707614285714286,0.000571841503308319
0.00060606,density_1D_filter_3_t2_refine4.dat,14000,2,0.2894736842105263,0.00050283,0.000544224427163501
0.00052681,density_1D_filter_3_t2_refine4.dat,14000,2,0.3157894736842105,0.0004415585714285714,0.0004851872257825143
0.00047086,density_1D_filter_3_t2_refine4.dat,14000,2,0.3421052631578947,0.00037828857142857135,0.00039117011579851865
0.00018648,density_1D_filter_3_t2_refine4.dat,14000,2,0.3684210526315789,0.00029570428571428566,0.0002818153142140193
0.00016317,density_1D_filter_3_t2_refine4.dat,14000,2,0.39473684210526316,0.0002091242857142857,0.00018370683500527435
0.00011655,density_1D_filter_3_t2_refine4.dat,14000,2,0.42105263157894735,0.00013519771428571428,0.00010816881737654182
0.0,density_1D_filter_3_t2_refine4.dat,14000,2,0.4473684210526315,6.8598e-05,5.499308059964047e-05
0.0,density_1D_filter_3_t2_refine4.dat,14000,2,0.47368421052631576,4.662e-05,2.4311791294959205e-05
9.324e-06,density_1D_filter_3_t2_refine4.dat,14000,2,0.5,2.4642000000000002e-05,1.3099489552667967e-05
4.662e-06,density_1D_filter_3_t2_refine4.dat,14000,2,0.5263157894736842,8.657999999999999e-06,1.2594286638012462e-05
3.2634e-05,density_1D_filter_3_t2_refine4.dat,14000,2,0.5526315789473684,1.0656e-05,1.424846063808228e-05
9.324e-06,density_1D_filter_3_t2_refine4.dat,14000,2,0.5789473684210527,1.7981999999999998e-05,1.4933988763107392e-05
4.662e-06,density_1D_filter_3_t2_refine4.dat,14000,2,0.6052631578947368,2.0646000000000002e-05,1.7184573809376e-05
1.3986e-05,density_1D_filter_3_t2_refine4.dat,14000,2,0.631578947368421,2.7972e-05,2.4031025747515005e-05
5.1282e-05,density_1D_filter_3_t2_refine4.dat,14000,2,0.6578947368421052,3.9960000000000004e-05,3.5652716690834816e-05
2.7972e-05,density_1D_filter_3_t2_refine4.dat,14000,2,0.6842105263157894,6.1938e-05,5.4112275744173784e-05
5.5944e-05,density_1D_filter_3_t2_refine4.dat,14000,2,0.7105263157894737,0.00011322057142857142,8.781199505383945e-05
0.00011655,density_1D_filter_3_t2_refine4.dat,14000,2,0.7368421052631579,0.00019647114285714287,0.00014809419185377975
0.00016317,density_1D_filter_3_t2_refine4.dat,14000,2,0.763157894736842,0.0002564108571428571,0.00024005181304573102
0.00036364,density_1D_filter_3_t2_refine4.dat,14000,2,0.7894736842105263,0.0003290048571428571,0.0003489997942227644
0.00059674,density_1D_filter_3_t2_refine4.dat,14000,2,0.8157894736842105,0.0003962714285714286,0.00044157467348130206
0.00047086,density_1D_filter_3_t2_refine4.dat,14000,2,0.8421052631578947,0.00045954142857142856,0.000497216364385574
0.00053613,density_1D_filter_3_t2_refine4.dat,14000,2,0.8684210526315789,0.0005401271428571429,0.0005291788715345279
0.00052681,density_1D_filter_3_t2_refine4.dat,14000,2,0.894736842105263,0.0005934071428571428,0.0005667685351440406
0.00055944,density_1D_filter_3_t2_refine4.dat,14000,2,0.9210526315789473,0.0006986299999999999,0.0006348468477573774
0.00072727,density_1D_filter_3_t2_refine4.dat,14000,2,0.9473684210526315,0.0007912071428571429,0.0007479300351397421
0.0007366,density_1D_filter_3_t2_refine4.dat,14000,2,0.9736842105263157,0.000901102857142857,0.0008996362955916718
0.00064802,density_1D_filter_3_t1_refine4.dat,14000,1,0.0,0.0004895114285714287,0.0005127825848831513
0.00062471,density_1D_filter_3_t1_refine4.dat,14000,1,0.02631578947368421,0.0005208128571428572,0.0005514793045384116
0.00048019,density_1D_filter_3_t1_refine4.dat,14000,1,0.05263157894736842,0.0005567771428571429,0.0005657814820146006
0.00058275,density_1D_filter_3_t1_refine4.dat,14000,1,0.07894736842105263,0.0005834171428571429,0.0005740140385206702
0.00062937,density_1D_filter_3_t1_refine4.dat,14000,1,0.10526315789473684,0.0005727614285714286,0.0005804751347031876
0.00058275,density_1D_filter_3_t1_refine4.dat,14000,1,0.13157894736842105,0.0005720957142857143,0.0005793007752345614
0.00053613,density_1D_filter_3_t1_refine4.dat,14000,1,0.15789473684210525,0.0005800871428571429,0.0005743807422781316
0.00057343,density_1D_filter_3_t1_refine4.dat,14000,1,0.18421052631578946,0.0005694314285714286,0.0005706426429000375
0.00062005,density_1D_filter_3_t1_refine4.dat,14000,1,0.21052631578947367,0.00053813,0.0005605467829542602
0.00053613,density_1D_filter_3_t1_refine4.dat,14000,1,0.23684210526315788,0.0005241442857142857,0.0005345737380435257
0.00050816,density_1D_filter_3_t1_refine4.dat,14000,1,0.2631578947368421,0.00048818,0.0004940226593132101
0.00041026,density_1D_filter_3_t1_refine4.dat,14000,1,0.2894736842105263,0.00042091285714285714,0.0004422220185444722
0.00048485,density_1D_filter_3_t1_refine4.dat,14000,1,0.3157894736842105,0.0003489842857142857,0.00037293619219226897
0.00028438,density_1D_filter_3_t1_refine4.dat,14000,1,0.3421052631578947,0.0002803862857142857,0.0002834397249481805
0.00010256,density_1D_filter_3_t1_refine4.dat,14000,1,0.3684210526315789,0.00020845799999999996,0.0001912155338572311
0.00011655,density_1D_filter_3_t1_refine4.dat,14000,1,0.39473684210526316,0.00014984942857142856,0.00011765221441169995
5.5944e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.42105263157894735,8.324914285714285e-05,6.707460344344231e-05
4.662e-06,density_1D_filter_3_t1_refine4.dat,14000,1,0.4473684210526315,4.3955428571428565e-05,3.494310749086903e-05
0.0,density_1D_filter_3_t1_refine4.dat,14000,1,0.47368421052631576,3.4631999999999996e-05,1.875485011292049e-05
1.8648e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.5,1.7981999999999998e-05,1.4586866530294322e-05
9.324e-06,density_1D_filter_3_t1_refine4.dat,14000,1,0.5263157894736842,9.99e-06,1.531324366747446e-05
3.7296e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.5526315789473684,1.1988e-05,1.514391212833425e-05
0.0,density_1D_filter_3_t1_refine4.dat,14000,1,0.5789473684210527,1.9314000000000002e-05,1.3800098772774532e-05
0.0,density_1D_filter_3_t1_refine4.dat,14000,1,0.6052631578947368,2.1312000000000002e-05,1.549065510878801e-05
1.8648e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.631578947368421,2.331e-05,2.1793937255061437e-05
5.1282e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.6578947368421052,1.7981999999999998e-05,2.8066268386535766e-05
3.2634e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.6842105263157894,2.5308e-05,3.0707110155623856e-05
2.331e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.7105263157894737,5.7942285714285715e-05,3.706461942975103e-05
0.0,density_1D_filter_3_t1_refine4.dat,14000,1,0.7368421052631579,0.000115884,6.622413720774347e-05
5.1282e-05,density_1D_filter_3_t1_refine4.dat,14000,1,0.763157894736842,0.00018248371428571428,0.0001361384078472857
0.00022844,density_1D_filter_3_t1_refine4.dat,14000,1,0.7894736842105263,0.00025507742857142855,0.00024388791914556408
0.00042424,density_1D_filter_3_t1_refine4.dat,14000,1,0.8157894736842105,0.00032700599999999997,0.0003608380707838364
0.00051748,density_1D_filter_3_t1_refine4.dat,14000,1,0.8421052631578947,0.0004122545714285714,0.00045460231506456745
0.00054079,density_1D_filter_3_t1_refine4.dat,14000,1,0.8684210526315789,0.0004941728571428571,0.000515235497010772
0.00052681,density_1D_filter_3_t1_refine4.dat,14000,1,0.894736842105263,0.0005534471428571429,0.0005581909905084772
0.00059674,density_1D_filter_3_t1_refine4.dat,14000,1,0.9210526315789473,0.0006713271428571429,0.0006100824893606196
0.00062471,density_1D_filter_3_t1_refine4.dat,14000,1,0.9473684210526315,0.0007525728571428572,0.0006978684109752555
0.00064336,density_1D_filter_3_t1_refine4.dat,14000,1,0.9736842105263157,0.0008484742857142857,0.0008312230926994548
0.0014079,density_1D_filter_3_t4_refine4.dat,14000,4,0.0,0.0011375242857142858,0.0011889220799814707
0.0013147,density_1D_filter_3_t4_refine4.dat,14000,4,0.02631578947368421,0.001176152857142857,0.0012456950819436882
0.0012727,density_1D_filter_3_t4_refine4.dat,14000,4,0.05263157894736842,0.0012067914285714286,0.001245687180671727
0.0011795,density_1D_filter_3_t4_refine4.dat,14000,4,0.07894736842105263,0.0012487428571428573,0.0012175955780765308
0.0011655,density_1D_filter_3_t4_refine4.dat,14000,4,0.10526315789473684,0.0011988,0.0011909456544749492
0.0011795,density_1D_filter_3_t4_refine4.dat,14000,4,0.13157894736842105,0.0011528442857142859,0.0011689534103526285
0.0012214,density_1D_filter_3_t4_refine4.dat,14000,4,0.15789473684210525,0.0011195442857142859,0.001138259667477618
0.0010583,density_1D_filter_3_t4_refine4.dat,14000,4,0.18421052631578946,0.0011142157142857143,0.0010979090599886874
0.00099301,density_1D_filter_3_t4_refine4.dat,14000,4,0.21052631578947367,0.0010895742857142856,0.001067038305351124
0.0010396,density_1D_filter_3_t4_refine4.dat,14000,4,0.23684210526315788,0.0010775885714285713,0.0010570048713786989
0.0011422,density_1D_filter_3_t4_refine4.dat,14000,4,0.2631578947368421,0.0010323071428571429,0.0010536254351399402
0.00099301,density_1D_filter_3_t4_refine4.dat,14000,4,0.2894736842105263,0.0010043314285714286,0.0010355918859242751
0.0010956,density_1D_filter_3_t4_refine4.dat,14000,4,0.3157894736842105,0.0009643714285714286,0.0009921550106055958
0.00090443,density_1D_filter_3_t4_refine4.dat,14000,4,0.3421052631578947,0.0009130928571428571,0.0009223727707421678
0.00086247,density_1D_filter_3_t4_refine4.dat,14000,4,0.3684210526315789,0.0008111928571428571,0.0008319227572794716
0.00071329,density_1D_filter_3_t4_refine4.dat,14000,4,0.39473684210526316,0.0007186185714285713,0.000726019709170291
0.00068065,density_1D_filter_3_t4_refine4.dat,14000,4,0.42105263157894735,0.0005834157142857143,0.0006043833253694731
0.0004289,density_1D_filter_3_t4_refine4.dat,14000,4,0.4473684210526315,0.0004655334285714286,0.0004696422153286065
0.00034499,density_1D_filter_3_t4_refine4.dat,14000,4,0.47368421052631576,0.00035564342857142856,0.0003357304624485443
0.00014918,density_1D_filter_3_t4_refine4.dat,14000,4,0.5,0.00027239342857142857,0.00022409855854552414
7.9254e-05,density_1D_filter_3_t4_refine4.dat,14000,4,0.5263157894736842,0.0001958034285714286,0.0001536899774680514
9.324e-05,density_1D_filter_3_t4_refine4.dat,14000,4,0.5526315789473684,0.00017182771428571434,0.0001305241659793378
0.00013054,density_1D_filter_3_t4_refine4.dat,14000,4,0.5789473684210527,0.0001691634285714286,0.00014768640543912784
0.00014452,density_1D_filter_3_t4_refine4.dat,14000,4,0.6052631578947368,0.00022510771428571431,0.00019765407825513042
0.00026107,density_1D_filter_3_t4_refine4.dat,14000,4,0.631578947368421,0.0003110214285714286,0.00027896869959373244
0.00032634,density_1D_filter_3_t4_refine4.dat,14000,4,0.6578947368421052,0.00041558285714285713,0.00039033202161286635
0.00054079,density_1D_filter_3_t4_refine4.dat,14000,4,0.6842105263157894,0.0005174800000000001,0.0005210448334817847
0.00068065,density_1D_filter_3_t4_refine4.dat,14000,4,0.7105263157894737,0.0006133842857142857,0.0006486420237770861
0.00082517,density_1D_filter_3_t4_refine4.dat,14000,4,0.7368421052631579,0.0007186128571428571,0.0007514742398584467
0.00084382,density_1D_filter_3_t4_refine4.dat,14000,4,0.763157894736842,0.0008218500000000001,0.0008270192764111191
0.00081585,density_1D_filter_3_t4_refine4.dat,14000,4,0.7894736842105263,0.0009044371428571429,0.0008920594579542065
0.00099767,density_1D_filter_3_t4_refine4.dat,14000,4,0.8157894736842105,0.00094906,0.0009575919654822263
0.001049,density_1D_filter_3_t4_refine4.dat,14000,4,0.8421052631578947,0.0009816928571428573,0.0010129288322210722
0.0011189,density_1D_filter_3_t4_refine4.dat,14000,4,0.8684210526315789,0.00102499,0.0010455869292247614
0.00099301,density_1D_filter_3_t4_refine4.dat,14000,4,0.894736842105263,0.0010756114285714285,0.001067357866771435
0.0010536,density_1D_filter_3_t4_refine4.dat,14000,4,0.9210526315789473,0.00118683,0.0011105745550059115
0.0011469,density_1D_filter_3_t4_refine4.dat,14000,4,0.9473684210526315,0.0012687442857142858,0.0012033499234776303
0.0011702,density_1D_filter_3_t4_refine4.dat,14000,4,0.9736842105263157,0.00134133,0.001344570902635601
0.0016783,density_1D_filter_3_t3_refine4.dat,20000,3,0.0,0.0013026885714285713,0.0013517562078142402
0.0015571,density_1D_filter_3_t3_refine4.dat,20000,3,0.02631578947368421,0.0013632899999999999,0.001474781287599529
0.0015664,density_1D_filter_3_t3_refine4.dat,20000,3,0.05263157894736842,0.001432552857142857,0.0015121964736757958
0.0015338,density_1D_filter_3_t3_refine4.dat,20000,3,0.07894736842105263,0.0015044857142857142,0.00149010554793804
0.0013706,density_1D_filter_3_t3_refine4.dat,20000,3,0.10526315789473684,0.0014658571428571427,0.0014505269846229547
0.0014219,density_1D_filter_3_t3_refine4.dat,20000,3,0.13157894736842105,0.0014298999999999998,0.0014185808079518877
0.0014033,density_1D_filter_3_t3_refine4.dat,20000,3,0.15789473684210525,0.0013886142857142856,0.001393390959162165
0.0014079,density_1D_filter_3_t3_refine4.dat,20000,3,0.18421052631578946,0.001336,0.0013605400314666432
0.0013054,density_1D_filter_3_t3_refine4.dat,20000,3,0.21052631578947367,0.0012987142857142856,0.001310692450096479
0.0012774,density_1D_filter_3_t3_refine4.dat,20000,3,0.23684210526315788,0.00121813,0.001242506437985566
0.0011655,density_1D_filter_3_t3_refine4.dat,20000,3,0.2631578947368421,0.0011448642857142858,0.0011557772497711716
0.0011096,density_1D_filter_3_t3_refine4.dat,20000,3,0.2894736842105263,0.001044967142857143,0.001052054720886916
0.00085781,density_1D_filter_3_t3_refine4.dat,20000,3,0.3157894736842105,0.0009324071428571428,0.0009375321085967424
0.00089044,density_1D_filter_3_t3_refine4.dat,20000,3,0.3421052631578947,0.0007912128571428571,0.0008136176225951963
0.00070862,density_1D_filter_3_t3_refine4.dat,20000,3,0.3684210526315789,0.0006553485714285714,0.0006726302198109419
0.00051748,density_1D_filter_3_t3_refine4.dat,20000,3,0.39473684210526316,0.00051415,0.0005163475888643108
0.00028904,density_1D_filter_3_t3_refine4.dat,20000,3,0.42105263157894735,0.00039959771428571425,0.0003655860359493418
0.00021445,density_1D_filter_3_t3_refine4.dat,20000,3,0.4473684210526315,0.000275722,0.00024203560034228634
0.00012121,density_1D_filter_3_t3_refine4.dat,20000,3,0.47368421052631576,0.0001851465714285714,0.00015393007566970977
5.5944e-05,density_1D_filter_3_t3_refine4.dat,20000,3,0.5,0.00014252228571428571,0.00010504353296462834
2.331e-05,density_1D_filter_3_t3_refine4.dat,20000,3,0.5263157894736842,0.00017715514285714286,0.00010646198235036687
7.4592e-05,density_1D_filter_3_t3_refine4.dat,20000,3,0.5526315789473684,0.00023709514285714286,0.0001711209990892718
0.00021911,density_1D_filter_3_t3_refine4.dat,20000,3,0.5789473684210527,0.0003196794285714286,0.00029510505364483476
0.00053147,density_1D_filter_3_t3_refine4.dat,20000,3,0.6052631578947368,0.0004322331428571429,0.0004482437737600684
0.00063403,density_1D_filter_3_t3_refine4.dat,20000,3,0.631578947368421,0.0005707617142857143,0.0005954744048506372
0.0006993,density_1D_filter_3_t3_refine4.dat,20000,3,0.6578947368421052,0.0007206057142857143,0.0007265589482255717
0.00084382,density_1D_filter_3_t3_refine4.dat,20000,3,0.6842105263157894,0.0008531471428571428,0.0008509323346355615
0.00099301,density_1D_filter_3_t3_refine4.dat,20000,3,0.7105263157894737,0.0009710228571428571,0.0009723148444561016
0.0011235,density_1D_filter_3_t3_refine4.dat,20000,3,0.7368421052631579,0.0010682614285714286,0.001084468854194715
0.0011469,density_1D_filter_3_t3_refine4.dat,20000,3,0.763157894736842,0.0011528471428571428,0.0011812065268779438
0.0013566,density_1D_filter_3_t3_refine4.dat,20000,3,0.7894736842105263,0.0012427585714285714,0.001257530726479005
0.0013147,density_1D_filter_3_t3_refine4.dat,20000,3,0.8157894736842105,0.0013066999999999998,0.0013128578781629514
0.0012914,density_1D_filter_3_t3_refine4.dat,20000,3,0.8421052631578947,0.0013413428571428573,0.0013558397101893127
0.0014732,density_1D_filter_3_t3_refine4.dat,20000,3,0.8684210526315789,0.0013846285714285715,0.0013909109195394157
0.0014406,density_1D_filter_3_t3_refine4.dat,20000,3,0.894736842105263,0.0014079428571428573,0.001413793269849395
0.001366,density_1D_filter_3_t3_refine4.dat,20000,3,0.9210526315789473,0.0014312571428571428,0.001428307244641474
0.0014499,density_1D_filter_3_t3_refine4.dat,20000,3,0.9473684210526315,0.001427257142857143,0.00143998627247375
0.0015198,density_1D_filter_3_t3_refine4.dat,20000,3,0.9736842105263157,0.0013952857142857141,0.0014355443708884003
0.0020606,density_1D_filter_3_t5_refine4.dat,20000,5,0.0,0.0015664428571428573,0.0016466112247747256
0.001711,density_1D_filter_3_t5_refine4.dat,20000,5,0.02631578947368421,0.0016477,0.0017205122008035333
0.0017249,density_1D_filter_3_t5_refine4.dat,20000,5,0.05263157894736842,0.0016969857142857142,0.0017300262483639576
0.001683,density_1D_filter_3_t5_refine4.dat,20000,5,0.07894736842105263,0.0017516,0.0017160264817675003
0.0017483,density_1D_filter_3_t5_refine4.dat,20000,5,0.10526315789473684,0.0016803428571428574,0.001698001744384785
0.0016737,density_1D_filter_3_t5_refine4.dat,20000,5,0.13157894736842105,0.0016523714285714285,0.0016706276226778633
0.0016597,density_1D_filter_3_t5_refine4.dat,20000,5,0.15789473684210525,0.0016190714285714285,0.0016299065825790987
0.0015618,density_1D_filter_3_t5_refine4.dat,20000,5,0.18421052631578946,0.0015984285714285714,0.0015829930503637912
0.0015152,density_1D_filter_3_t5_refine4.dat,20000,5,0.21052631578947367,0.0015518,0.0015414406139411868
0.0014918,density_1D_filter_3_t5_refine4.dat,20000,5,0.23684210526315788,0.0015064999999999998,0.001508572955280366
0.0015385,density_1D_filter_3_t5_refine4.dat,20000,5,0.2631578947368421,0.0014671999999999999,0.0014757557326961822
0.0014219,density_1D_filter_3_t5_refine4.dat,20000,5,0.2894736842105263,0.0014325571428571427,0.0014365107912794322
0.0013566,density_1D_filter_3_t5_refine4.dat,20000,5,0.3157894736842105,0.0014052428571428572,0.0013970087902339455
0.0013846,density_1D_filter_3_t5_refine4.dat,20000,5,0.3421052631578947,0.0013772714285714288,0.001365616840361163
0.0013193,density_1D_filter_3_t5_refine4.dat,20000,5,0.3684210526315789,0.0013592857142857144,0.0013444839912461328
0.001324,density_1D_filter_3_t5_refine4.dat,20000,5,0.39473684210526316,0.0013419714285714287,0.0013344056935737153
0.001296,density_1D_filter_3_t5_refine4.dat,20000,5,0.42105263157894735,0.001334657142857143,0.001333408240783749
0.0014126,density_1D_filter_3_t5_refine4.dat,20000,5,0.4473684210526315,0.0013086857142857143,0.0013312254391380407
0.0013007,density_1D_filter_3_t5_refine4.dat,20000,5,0.47368421052631576,0.0013220142857142856,0.0013194206246870683
0.0013054,density_1D_filter_3_t5_refine4.dat,20000,5,0.5,0.0013193571428571427,0.0013056008173105021
0.0012028,density_1D_filter_3_t5_refine4.dat,20000,5,0.5263157894736842,0.0013153714285714286,0.001303429248608931
0.0014126,density_1D_filter_3_t5_refine4.dat,20000,5,0.5526315789473684,0.0013087142857142859,0.001311378461945717
0.0013054,density_1D_filter_3_t5_refine4.dat,20000,5,0.5789473684210527,0.0013193714285714285,0.0013186521082664234
0.0012681,density_1D_filter_3_t5_refine4.dat,20000,5,0.6052631578947368,0.001325357142857143,0.0013260037561314796
0.001366,density_1D_filter_3_t5_refine4.dat,20000,5,0.631578947368421,0.0013453428571428571,0.001338661348600634
0.0013753,density_1D_filter_3_t5_refine4.dat,20000,5,0.6578947368421052,0.0013486714285714286,0.0013528339454404446
0.0013473,density_1D_filter_3_t5_refine4.dat,20000,5,0.6842105263157894,0.0013752999999999999,0.0013672433270146406
0.0013427,density_1D_filter_3_t5_refine4.dat,20000,5,0.7105263157894737,0.0014052714285714286,0.001389784503967997
0.0014359,density_1D_filter_3_t5_refine4.dat,20000,5,0.7368421052631579,0.001419257142857143,0.0014229586369359376
0.0014918,density_1D_filter_3_t5_refine4.dat,20000,5,0.763157894736842,0.0014618857142857141,0.0014588661639493464
0.0014779,density_1D_filter_3_t5_refine4.dat,20000,5,0.7894736842105263,0.001495857142857143,0.001494753402618
0.0014639,density_1D_filter_3_t5_refine4.dat,20000,5,0.8157894736842105,0.0015511285714285715,0.0015375322374404606
0.0016737,density_1D_filter_3_t5_refine4.dat,20000,5,0.8421052631578947,0.0015904285714285714,0.0015878527358018414
0.0015851,density_1D_filter_3_t5_refine4.dat,20000,5,0.8684210526315789,0.0016230714285714286,0.0016364349964531051
0.0017296,density_1D_filter_3_t5_refine4.dat,20000,5,0.894736842105263,0.0016517,0.0016754954413386706
0.001711,density_1D_filter_3_t5_refine4.dat,20000,5,0.9210526315789473,0.0017156285714285714,0.0017032442866566023
0.0017203,density_1D_filter_3_t5_refine4.dat,20000,5,0.9473684210526315,0.0017202857142857143,0.0017246887913637936
0.0016783,density_1D_filter_3_t5_refine4.dat,20000,5,0.9736842105263157,0.0017336,0.0017429224380465986
0.0013333,density_1D_filter_3_t2_refine4.dat,20000,2,0.0,0.001003672857142857,0.0010522073790750733
0.0011189,density_1D_filter_3_t2_refine4.dat,20000,2,0.02631578947368421,0.0010975814285714286,0.001161857167448161
0.0013054,density_1D_filter_3_t2_refine4.dat,20000,2,0.05263157894736842,0.0011741714285714285,0.0012172903161629836
0.0012448,density_1D_filter_3_t2_refine4.dat,20000,2,0.07894736842105263,0.0012287857142857142,0.0012330179242076111
0.0012168,density_1D_filter_3_t2_refine4.dat,20000,2,0.10526315789473684,0.0011974857142857142,0.0012234584228582193
0.0012634,density_1D_filter_3_t2_refine4.dat,20000,2,0.13157894736842105,0.0011908285714285715,0.0011956050967148123
0.0011189,density_1D_filter_3_t2_refine4.dat,20000,2,0.15789473684210525,0.0011462014285714285,0.0011548788402709945
0.0011142,density_1D_filter_3_t2_refine4.dat,20000,2,0.18421052631578946,0.0011182299999999998,0.0011093218481982748
